ID,Prompt,Code,label,Predicted Label
09bcea7d-433d-4d01-a799-28d482ab6035,"Write a function in Java that implements the following logic: The squirrels in Palo Alto spend most of the day playing. In particular, they play if the temperature is between 60 and 90 (inclusive). Unless it is summer, then the upper limit is 100 instead of 90. Given an int temperature and a boolean isSummer, return true if the squirrels play and false otherwise.
public boolean squirrelPlay(int temp, boolean isSummer)
{
    
}","public boolean squirrelPlay(int temp, boolean isSummer) {
    int lowerLimit = 60;
    int upperLimit;
    
    if (isSummer) {
        upperLimit = 100;
    } else {
        upperLimit = 90;
    }
    
    return temp >= lowerLimit && temp <= upperLimit;
}",0,1
4540b691-c058-4aec-9311-1fb5d22eda77,"Solve this ""
Given a string, if the same 2-character substring appears at both its beginning and end, return the contents of the string without the 2-character substring at the beginning. For example, ""HelloHe"" yields ""lloHe"". Note that the 2-character substring at the beginning may overlap with the one at the end, so ""Hi"" yields """". If the two characters at the start and end of the string do not match each other, return the original string unchanged.
public String without2(String str) 
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public String without2(String str) {
    if (str.length() <= 1 || str.charAt(0) != str.charAt(str.length()-1)) {
        return str;
    } else {
        return str.substring(1, str.length()-1);
    }
}",0,1
4a3b9cfe-9a8a-4e93-b793-516e158aca7e,"Given an array of ints, return true if every 2 that appears in the array is next to another 2. Otherwise, return false.
public boolean twoTwo(int[] nums)
{
    
}","public boolean twoTwo(int[] nums) {
    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] == 2) {
            if (nums[i + 1] != 2) {
                return false;
            } else {
                i++;
            }
        }
    }
    return true;
}",0,1
95b271ea-8ba7-4221-b381-6a97365f035d,"For each multiple of 10 in a given array, change all subsequent values to that multiple of 10 until another multiple of 10 is encountered. For example, {2, 10, 3, 4, 20, 5} becomes {2, 10, 10, 10, 20, 20}.

public int[] tenRun(int[] nums)
{
    
}","public int[] tenRun(int[] nums) {
    int lastMultiple = 0;
    
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] % 10 == 0) {
            lastMultiple = nums[i];
        } else {
            nums[i] = lastMultiple;
        }
    }
    return nums;
}",0,1
6119c0eb-1fb2-4a9f-89e8-784829b42733,"as a cs1 student you are trying to solve this assignment, how would you solve it
Given a string str, find all places where a three-letter combination starting with ""z"" and ending with ""p"" occurs. Return a string where for all such three-letter sequences, the middle letter has been removed. For example, a string like ""zipXzap"" would produce a result of ""zpXzp"".
public String zipZap(String str)
{
    
}","public String zipZap(String str) {
    StringBuilder builder = new StringBuilder(str);
    for(int i = 0; i < builder.length()-2; i++) {
        if(builder.charAt(i) == 'z' && builder.charAt(i+2) == 'p') {
            builder.deleteCharAt(i+1);
            i--;
        }
    }
    return builder.toString();
}",0,1
5ead0bb4-074c-4a2b-adf5-686866e22be5,"Solve this ""
We want make a package of goal kilos of chocolate. We have small bars (1 kilo each) and big bars (5 kilos each). Return the number of small bars to use, assuming we always use big bars before small bars. Return -1 if it can't be done.
public int makeChocolate(int small, int big, int goal)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int makeChocolate(int small, int big, int goal) {
    if (big * 5 >= goal) {
        int neededSmall = goal - (big * 5);
        if (neededSmall <= small) {
            return neededSmall;
        } else {
            return -1;
        }
    } else {
        int usedBig = goal / 5;
        if (usedBig >= big) {
            int remainingGoal = goal - (big * 5);
            int neededSmall = remainingGoal;
            if (neededSmall <= small) {
                return neededSmall;
            } else {
                return -1;
            }
        } else {
            int remainingGoal = goal - (usedBig * 5);
            int neededSmall = remainingGoal;
            if (neededSmall <= small) {
                return neededSmall;
            } else {
                return -1;
            }
        }
    }
}",0,1
f4500378-0e50-4527-8ce4-4f99d14f7f40,"Write a Java function to implement the following logic: Given a string str and a non-empty word word, return a version of the original string where all characters are replaced with a plus sign (+), but occurrences of word remain unchanged.

public String plusOut(String str, String word)
{
    
}","public String plusOut(String str, String word) {
    StringBuilder sb = new StringBuilder();
    int space = 0;
    for (int i = 0; i < str.length(); i++) {
        if (str.charAt(i) == ' ') {
            space = i;
        }
        if (i >= word.length()-1) {
            if (str.substring(i - word.length() + 1, i + 1).equals(word)) {
                sb.append(str.charAt(i));
                space = i + 1;
            } else if (space != i) {
                sb.append('+');
            }
        }
    }
    return sb.toString();
}",0,1
1a825f0e-0bf3-40b1-bf38-8693d1415a01,"""Write a Java function named atFirst that takes a single String parameter str and returns a new string based on the following logic:

If the input string str has a length of 2 or more, return a string made of its first 2 characters.

If the input string str has a length of less than 2, return a string where the missing characters are replaced with the '@' character. For example:

If the input is ""hello"", the output should be ""he"".

If the input is ""h"", the output should be ""h@"".

If the input is an empty string """", the output should be ""@@"".

The function signature is provided below:

java
Copy
public String atFirst(String str) {
    // Implement the logic here
}
Write the complete implementation of the atFirst function in Java, ensuring it handles all edge cases correctly.""","public String atFirst(String str) {
    if (str.isEmpty()) { 
        return ""@@""; 
    } else if (str.length() == 1) { 
        return str + ""@""; 
    } else if (str.length() > 1) { 
        return str.substring(0, 2); 
    } else { 
        return """"; 
    }
}",0,1
80cddbda-1c8b-4b8b-b426-9bbfed6937dd,"Return the centered average of an array of ints, which we'll say is the mean average of the values, except ignoring the largest and smallest values in the array. If there are multiple copies of the smallest value, ignore just one copy, and likewise for the largest value. Use int division to produce the final average. You may assume that the array has a length of 3 or more.
public int centeredAverage(int[] nums)
{
    
}","public int centeredAverage(int[] nums) {
    int min = nums[0];
    int max = nums[0];
    int sum = 0;
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] < min) {
            min = nums[i];
        }
        if (nums[i] > max) {
            max = nums[i];
        }
        sum += nums[i];
    }
    return (sum - min - max) / (nums.length - 2);
}",0,1
47c8f6ae-3ea7-406a-9095-22f33a2188fb,"Write a function in Java that implements the following logic: Given a string and an int n, return a string made of n repetitions of the last n characters of the string. You may assume that n is between 0 and the length of the string, inclusive.
public String repeatEnd(String str, int n)
{
    
}","public String repeatEnd(String str, int n) {
    if (n > str.length()) {
        n = str.length();
    }
    String lastChars = str.substring(str.length() - n);
    String repeated = """";
    for (int i = 0; i < n; i++) {
        repeated += lastChars;
    }
    return repeated;
}",0,1
a27d726a-2ada-4242-9c9e-4b75919efbc4,"For each multiple of 10 in a given array, change all subsequent values to that multiple of 10 until another multiple of 10 is encountered. For example, {2, 10, 3, 4, 20, 5} becomes {2, 10, 10, 10, 20, 20}.

public int[] tenRun(int[] nums)
{
    
}","public int[] tenRun(int[] nums) {
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] % 10 == 0 && i != nums.length - 1) {
            int tenMultiple = nums[i];
            for (int j = i + 1; j < nums.length; j++) {
                if (nums[j] % 10 == 0) {
                    tenMultiple = nums[j];
                } else {
                    nums[j] = tenMultiple;
                }
            }
        }
    }
    return nums;
}",0,1
af0413ea-a711-4f06-b841-b0dd1de0135d,"You are tasked with writing a Java method called fizzArray that takes an integer n as input and returns a new integer array of length n. The array should contain the sequence of numbers starting from 0 up to n-1. If n is 0, the method should return an empty array.

Requirements:

The method signature is:
public int[] fizzArray(int n)

Use a for loop to populate the array with the sequence of numbers.

Do not use a separate if statement to handle the case where n is 0. The for loop should naturally handle this case by executing 0 times.

Use the syntax new int[desired_length] to create the array.

Example Input and Output:

If n = 4, the method should return [0, 1, 2, 3].

If n = 0, the method should return [].

Write the complete Java method to solve this problem.","public int[] fizzArray(int n) {
    int[] array = new int[n];
    for (int i = 0; i < n; i++) {
        array[i] = i;
    }
    return array;
}",0,1
8c1de073-3cd2-403f-b4d2-b9c1d0ac9317,"as a cs1 student you are trying to solve this assignment, how would you solve it
When squirrels get together for a party, they like to have cigars. A squirrel party is successful when the number of cigars is between 40 and 60, inclusive. Unless it is the weekend, in which case there is no upper bound on the number of cigars. Return true if the party with the given values is successful, or false otherwise.
public boolean cigarParty(int cigars, boolean isWeekend)
{
    
}","def cigar_party(cigars, is_weekend):
    if is_weekend:
        return cigars >= 40
    else:
        return 40 <= cigars <= 60

java
public boolean cigarParty(int cigars, boolean isWeekend) {
    if (isWeekend) {
        return cigars >= 40;
    } else {
        return cigars >= 40 && cigars <= 60;
    }
}",0,1
a60adaa2-8b0b-4b2d-9399-0bc96da8cf54,"Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}","public int[] fix45(int[] nums) {
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] == 4) {
            for (int j = i + 1; j < nums.length; j++) {
                if (nums[j] == 5) {
                    int temp = nums[j];
                    nums[j] = nums[i + 1];
                    nums[i + 1] = temp;
                    break;
                }
            }
        }
    }
    return nums;
}",0,1
870b2372-a192-485d-bdf4-d605017bc65c,"Return true if the given string contains the substring ""bob"", but the middle ""o"" character can be any character.

public boolean bobThere(String str)
{
    
}","public boolean bobThere(String str){
     for(int i=0; i<str.length()-2; i++){
         if(str.charAt(i) == 'b' && str.charAt(i+2) == 'b'){
             return true;
         }
     }
     return false;
 }",0,1
1c8d18b7-a95c-4c93-87a0-0d98915d5778,"In an array, a ""clump"" refers to a sequence of two or more adjacent and identical elements. Return the number of clumps in the given array.

public int countClumps(int[] nums)
{
    
}","public int countClumps(int[] nums)
{
    int clumps = 0;
    boolean foundClump = false;

    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] == nums[i + 1]) {
            if (!foundClump) {
                clumps++;
                foundClump = true;
            }
        } else {
            foundClump = false;
        }
    }

    return clumps;
}",0,1
2d29c566-86a0-4d6e-96f3-b65fade791c2,"Given an integer array, return true if there are two adjacent 7s in the array or if there are two 7s separated by one element (e.g., {7, 1, 7}). Otherwise, return false.

public boolean has77(int[] nums)
{
    
}","public boolean has77(int[] nums) {
    for (int i = 0; i < nums.length-1; i++) {
        if (nums[i] == 7 && nums[i+1] == 7) {
            return true;
        }
        if (nums[i] == 7 && i+2 < nums.length && nums[i+2] == 7) {
            return true;
        }
    }
    return false;
}",0,1
