ID,Prompt,Code,label,Predicted Label
416ae69d-670f-430f-8122-90eeef4e49e3,"We'll say that a string is xy-balanced if for all the 'x' characterss in the string, there exists a 'y' character somewhere later in the string. So ""xxy"" is balanced, but ""xyx"" is not. One 'y' can balance multiple 'x's. Return true if the given string is xy-balanced.
public boolean xyBalance(String str)
{
    
}","public boolean xyBalance(String str) {
    boolean balanced = true;
    int lastIndexX = -1;

    for (int i = 0; i < str.length(); i++) {
        if (str.charAt(i) == 'x') {
            lastIndexX = i;
        } else if (str.charAt(i) == 'y' && i > lastIndexX) {
            balanced = true;
        }
    }

    return balanced;
}",0,1
983e0a4f-b51d-4326-831e-6d714a66cdb6,"as a cs1 student you are trying to solve this assignment, how would you solve it
We'll say that a string is xy-balanced if for all the 'x' characterss in the string, there exists a 'y' character somewhere later in the string. So ""xxy"" is balanced, but ""xyx"" is not. One 'y' can balance multiple 'x's. Return true if the given string is xy-balanced.
public boolean xyBalance(String str)
{
    
}","public boolean xyBalance(String str) {
    boolean xFound = false;
    boolean yFound = false;

    for (int i = str.length() - 1; i >= 0; i--) {
        char currentChar = str.charAt(i);

        if (currentChar == 'x') {
            xFound = true;
        } else if (currentChar == 'y' && xFound) {
            yFound = true;
        }
    }

    return !xFound || yFound;
}",0,1
5915ef7d-025c-42f3-a315-b686526e9829,"For each multiple of 10 in a given array, change all subsequent values to that multiple of 10 until another multiple of 10 is encountered. For example, {2, 10, 3, 4, 20, 5} becomes {2, 10, 10, 10, 20, 20}.

public int[] tenRun(int[] nums)
{
    
}","public int[] tenRun(int[] nums) {
    if(nums == null || nums.length == 0) {
        return nums;
    }

    int currentMultiple = -1;

    for (int i = 0; i < nums.length; i++) {
        if (nums[i] % 10 == 0) {
            currentMultiple = nums[i];
        } else if (currentMultiple != -1) {
            nums[i] = currentMultiple;
        }
    }

    return nums;
}",0,1
eb797546-91cc-4c37-8bfe-21fb447fbc62,"Write a function in Java to implement the following logic:

You are driving a bit fast and get pulled over by the police. Write code to calculate the result and encode it as an integer value:

0 = No ticket
1 = Small ticket
2 = Big ticket
If your speed does not exceed 60, the result is 0.
If your speed is between 61 and 80 (inclusive), the result is 1.
If your speed is 81 or higher, the result is 2.

However, if today is your birthday, your speed limit increases by 5 in all cases.

public int caughtSpeeding(int speed, boolean isBirthday)
{
    
}","public int caughtSpeeding(int speed, boolean isBirthday) {
    int lowerLimit = 60;
    int upperLimit = 80;

    if (isBirthday) {
        lowerLimit += 5;
        upperLimit += 5;
    }

    if (speed <= lowerLimit) {
        return 0;
    } else if (speed >= lowerLimit + 1 && speed <= upperLimit) {
        return 1;
    } else {
        return 2;
    }
}",0,1
724de8a6-90e5-450f-84ed-bc6845dd8a47,"Given an array of int values, return true if the group of n numbers at the start of the array is the same as the group of n numbers at the end of the array. For example, with {5, 6, 45, 99, 13, 5, 6}, the ends are the same for n == 0 and n == 2, and false for n == 1 and n == 3. You may assume that n is in the range 0..nums.length, inclusive.
public boolean sameEnds(int[] nums, int n)
{
    
}","public boolean sameEnds(int[] nums, int n) {
    if (n == 0) {
        return true;
    }

    boolean result = true;
    for (int i = 0; i < n; i++) {
        if (nums[i] != nums[nums.length - n + i]) {
            result = false;
            break;
        }
    }

    return result;
}",0,1
bbcce503-29f6-4ddd-9781-cedd8ef56a53,"as a cs1 student you are trying to solve this assignment, how would you solve it
We'll say that a value is ""everywhere"" in an array if for every pair of adjacent elements in the array, at least one of the pair is that value. Return true if the given value is everywhere in the array.
public boolean isEverywhere(int[] nums, int val)
{
    
}","public boolean isEverywhere(int[] nums, int val) {
    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] != val && nums[i + 1] != val) {
            return false;
        }
    }
    return true;
}

java
int[] nums = {1, 2, 1, 3, 1, 4};
int val = 1;
boolean result = isEverywhere(nums, val);
System.out.println(result);",0,1
39640f6d-e9c3-4004-93b9-d31c4dccf278,"Given two strings, return true if either of the strings appears at the very end of the other string, ignoring upper/lower case differences (in other words, the computation should not be ""case sensitive""). Note: str.toLowerCase() returns the lowercase version of a string.
public boolean endOther(String a, String b)
{
    
}","public boolean endOther(String a, String b) {
    String strA = a.toLowerCase();
    String strB = b.toLowerCase();
    
    return strA.endsWith(strB) || strB.endsWith(strA);
}",0,1
4aea62ba-afb3-491a-8535-34834462dd82,"We say a string is xy-balanced if every 'x' character in the string is followed by at least one 'y' character. For example, ""xxy"" is balanced, while ""xyx"" is not. A single 'y' can balance multiple 'x' characters. If the given string is xy-balanced, return true.

public boolean xyBalance(String str)
{
    
}","public boolean xyBalance(String str) {
    boolean ySeen = false;

    for (int i = str.length() - 1; i >= 0; i--) {
        char currentChar = str.charAt(i);

        if (currentChar == 'y') {
            ySeen = true;
        } else if (currentChar == 'x' && !ySeen) {
            return false;
        }
    }

    return true;
}",0,1
05d19a16-6741-4212-8de3-090b9f965036,"Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}","public int[] fix45(int[] nums) {
    int[] result = new int[nums.length];
    int[] positionsOf5 = new int[nums.length];
    int index = 0;

    for (int i = 0; i < nums.length; i++) {
        if (nums[i] == 5) {
            positionsOf5[index] = i;
            index++;
        }
    }

    for (int i = 0; i < nums.length; i++) {
        if (nums[i] == 4) {
            for (int j = 0; j < nums.length; j++) {
                if (nums[j] == 5 && (j == 0 || nums[j - 1] != 4)) {
                    int temp = nums[i + 1];
                    nums[i + 1] = nums[j];
                    nums[j] = temp;
                    break;
                }
            }
        }
    }

    return nums;
}",0,1
59c996ae-7091-494d-b7a5-28eb9121272a,"Solve this ""
Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is the same as another of the values, it does not count towards the sum.
public int loneSum(int a, int b, int c)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int loneSum(int a, int b, int c) {
    if(a == b && b == c) return 0;
    if(a == b) return c;
    if(a == c) return b;
    if(b == c) return a;
    return a + b + c;
}",0,1
